# entry,difficulty_entry_1,difficulty_entry_2,difficulty_entry_3,KillCredit1,KillCredit2,name,subname,IconName,gossip_menu_id,minlevel,maxlevel,exp,faction,npcflag,speed_walk,speed_run,speed_swim,speed_flight,detection_range,rank,dmgschool,DamageModifier,BaseAttackTime,RangeAttackTime,BaseVariance,RangeVariance,unit_class,unit_flags,unit_flags2,dynamicflags,family,type,type_flags,lootid,pickpocketloot,skinloot,PetSpellDataId,VehicleId,mingold,maxgold,AIName,MovementType,HoverHeight,HealthModifier,ManaModifier,ArmorModifier,ExperienceModifier,RacialLeader,movementId,RegenHealth,CreatureImmunitiesId,flags_extra,ScriptName,VerifiedBuild,model_idx,display_id,display_scale,model_probability,model_verified_build
30817,0,0,0,0,0,Ymirjar Dusk Shaman (1),,,0,80,81,2,21,0,1,1.07143,1,1,20,1,0,13,2000,2000,1,1,8,64,2048,0,0,6,0,30817,0,0,0,0,0,0,,0,1,5,5,1,2.5,0,0,1,-93,0,,12340,0,25244,1,1,12340
30818,0,0,0,0,0,Ymirjar Flesh Hunter (1),,,0,80,81,2,21,0,1,1.07143,1,1,20,1,0,13,2000,2000,1,1,1,64,2048,0,0,6,0,30818,0,0,0,0,0,0,,0,1,5,5,1,2.5,0,0,1,-93,0,,12340,0,25240,1,1,12340
30819,0,0,0,0,0,Ymirjar Harpooner (1),,,0,80,81,2,21,0,1,1.14286,1,1,20,1,0,13,2000,2000,1,1,1,0,2048,0,0,6,0,30819,0,0,0,0,0,0,,0,1,2,1,1,1,0,121,1,-93,0,,12340,0,25241,1,1,12340
30820,0,0,0,0,0,Ymirjar Necromancer (1),,,0,80,81,2,21,0,1,1.14286,1,1,20,1,0,13,2000,2000,1,1,8,64,2048,0,0,7,0,30820,0,0,0,0,9630,16050,,0,1,5,5,1,2.5,0,0,1,0,0,,12340,0,27255,1,1,12340
30820,0,0,0,0,0,Ymirjar Necromancer (1),,,0,80,81,2,21,0,1,1.14286,1,1,20,1,0,13,2000,2000,1,1,8,64,2048,0,0,7,0,30820,0,0,0,0,9630,16050,,0,1,5,5,1,2.5,0,0,1,0,0,,12340,1,27256,1,1,12340
30821,0,0,0,0,0,Ymirjar Savage (1),,,0,80,81,2,21,0,1,1.07143,1,1,20,1,0,13,2000,2000,1,1,1,64,2048,0,0,6,0,30821,0,0,0,0,0,0,,0,1,5,5,1,2.5,0,0,1,-93,0,,12340,0,25241,1,1,12340
30822,0,0,0,0,0,Ymirjar Warrior (1),,,0,80,81,2,21,0,1,1.21429,1,1,20,1,0,13,2000,2000,1,1,1,0,2048,0,0,6,0,26690,0,0,0,0,0,0,,0,1,2,1,1,1,0,130,1,-93,0,,12340,0,25240,1,1,12340
30823,0,0,0,0,0,Ymirjar Witch Doctor (1),,,0,80,81,2,21,0,1,1.14286,1,1,20,1,0,13,2000,2000,1,1,2,0,2048,0,0,6,0,26691,0,0,0,0,0,0,,0,1,2,1,1,1,0,121,1,-93,0,,12340,0,25243,1,1,12340
30824,0,0,0,0,0,Sky-Reaver Korm Blackscar,,,10217,80,80,0,2132,3,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,4,1,1,1,0,0,1,0,65536,,12340,0,27336,1,1,51831
30825,0,0,0,0,0,Chief Engineer Copperclaw,,,10174,80,80,2,1978,4227,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,134217728,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27343,1,1,51831
30826,0,0,0,0,0,Great Reaver Mulga,,,0,80,80,0,1978,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27345,1,1,51831
30827,0,0,0,0,0,Utamu,,,0,80,80,2,1978,128,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27344,1,1,51831
30828,0,0,0,0,0,Halls of Lightning Teleporter,,,0,77,77,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,2,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,25984,1,1,12340
30829,0,0,0,0,0,Salranax the Flesh Render,,,0,79,79,2,2068,0,1,1.07143,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,6,0,30829,30829,0,0,0,0,0,SmartAI,0,1,15,15,1,1,0,0,1,-67,0,,12340,0,27337,1.2,1,12340
30830,0,0,0,0,0,Underking Talonox,,,0,79,79,2,2068,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,6,0,30830,0,0,0,0,0,0,SmartAI,0,1,20,1,1,1,0,0,1,-67,0,,12340,0,27338,1,1,12340
30831,0,0,0,0,0,High Priest Yath'amon,,,0,79,79,2,2068,0,1,1,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,6,0,30831,0,70205,0,0,1550,4650,SmartAI,0,1,20,20,1,1,0,0,1,-67,0,,12340,0,27339,1.2,1,12340
30832,0,0,0,0,0,"[DND] Icecrown Airship (A) - Cannon Target, Shield",,,0,75,75,2,35,0,6,3.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,240,1,0,128,,12340,0,21955,1,1,12340
30832,0,0,0,0,0,"[DND] Icecrown Airship (A) - Cannon Target, Shield",,,0,75,75,2,35,0,6,3.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,240,1,0,128,,12340,1,11686,1,1,51831
30833,0,0,0,0,0,Vindicator Maraad,,,0,80,80,0,1891,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,4,1,1,1,0,0,1,0,65536,,12340,0,27342,1,1,51831
30835,0,0,0,0,0,Image of a Shadow Cultist,Cult of the Damned,,0,80,80,2,21,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33538,2048,0,0,7,1024,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,27347,1,1,51831
30836,0,0,0,0,0,Image of Vardmadra,,,0,80,80,2,2116,0,2.4,0.99206,1,1,20,1,0,7.5,2000,2000,1,1,1,32770,2048,0,0,6,1024,0,0,0,0,0,0,0,NullCreatureAI,0,6,1,1,1,1,0,54,1,-93,0,,12340,0,27348,1,1,51831
30837,0,0,0,0,0,Defense System,,,0,83,83,2,1718,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,33554438,2048,8,0,10,32,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,npc_violet_hold_defense_system,12340,0,11686,2,1,12340
30838,0,0,0,0,0,Highlord Darion Mograine,,,0,83,83,0,2051,0,1,1.14286,1,1,20,3,0,35,2000,2000,1,1,2,0,2048,0,0,7,4,0,0,0,0,0,0,0,SmartAI,0,1,2401.3,1599.9,1,1,0,0,1,0,131072,,12340,0,27153,1,1,51831
30839,0,0,0,0,0,Jayde,,,0,80,80,2,2051,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,35,10,1,1,0,0,1,-24,0,,12340,0,27351,1,1,51831
30840,0,0,0,0,0,Munch,,,0,80,80,2,2051,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,35,10,1,1,0,0,1,0,0,,12340,0,27350,1,1,51831
30841,0,0,0,0,0,Death Gate (Mograine),,,0,80,80,2,35,16777216,1,1,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,NullCreatureAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27346,1,1,12340
30842,0,0,0,0,0,Wandering Shadow,,,0,80,80,2,21,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,0,30842,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,25553,1,1,12340
30843,0,0,0,0,0,Severed Soul,,,0,80,80,2,1975,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,30843,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,14593,1,1,51831
30843,0,0,0,0,0,Severed Soul,,,0,80,80,2,1975,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,30843,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-93,0,,12340,1,3942,1,1,12340
30844,0,0,0,0,0,Death Gate (Dummy),,,0,80,80,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27346,1,1,12340
30845,0,0,0,0,0,Living Lasher,,,0,80,80,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,256,30845,0,80007,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,24466,1,1,51831
30845,0,0,0,0,0,Living Lasher,,,0,80,80,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,256,30845,0,80007,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,1,21773,1,1,51831
30845,0,0,0,0,0,Living Lasher,,,0,80,80,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,256,30845,0,80007,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,2,24467,1,1,51831
30845,0,0,0,0,0,Living Lasher,,,0,80,80,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,256,30845,0,80007,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,3,24468,1,1,51831
30846,0,0,0,0,0,Glacial Spirit,,,0,80,80,2,834,0,1,1.28968,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,4,0,30846,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-6,0,,12340,0,5450,1,1,12340
30847,0,0,0,0,0,Raging Flame,,,0,80,80,2,91,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,4,0,30847,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-4,0,,12340,0,1204,1,1,51831
30848,0,0,0,0,0,Whispering Wind,,,0,80,80,2,834,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,0,30848,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-8,0,,12340,0,8716,1,1,12340
30849,0,0,0,0,0,Chilled Earth Elemental,,,0,80,80,2,14,0,1.55556,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,4,0,30849,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,21910,1,1,12340
30850,0,0,0,0,0,Death Gate (Munch),,,0,80,80,2,35,16777216,1,1,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,NullCreatureAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27346,1,1,12340
30851,0,0,0,0,0,Melt,,,0,78,78,2,2068,0,0.8,0.99206,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,25528,1,1,51831
30852,0,0,0,0,0,Death Gate (Jayde),,,0,80,80,2,35,16777216,1,1,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,NullCreatureAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27346,1,1,12340
30853,0,0,0,0,0,Gnomish 'Chopper,,,0,1,1,0,84,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,9,0,0,0,0,0,0,0,0,,0,1,3,1,1,1,0,0,1,0,0,,12340,0,22719,1,1,51831
30855,0,0,0,0,0,Wintergrasp Engineer,,,0,80,80,0,84,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,12940,1,1,12340
30855,0,0,0,0,0,Wintergrasp Engineer,,,0,80,80,0,84,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,1,12942,1,1,12340
30855,0,0,0,0,0,Wintergrasp Engineer,,,0,80,80,0,84,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,2,12941,1,1,12340
30855,0,0,0,0,0,Wintergrasp Engineer,,,0,80,80,0,84,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,3,12944,1,1,12340
30856,0,0,0,0,0,Unbound Trickster,,,0,78,79,2,16,0,1,0.99206,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,7,0,30856,30856,0,0,0,1579,2631,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27358,1,1,12340
30857,0,0,0,0,0,Defense Dummy Target,,,0,75,75,2,35,0,1,1.71429,1,1,20,0,0,1,2000,2000,1,1,1,33555200,2048,8,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,164,1,0,130,,12340,0,11686,1,1,12340
30858,31546,0,0,0,0,Disciple of Vesperon,,,0,81,81,2,103,0,1.6,1.42857,1,1,20,1,0,7.5,2000,2000,1,1,2,64,2048,8,0,2,72,0,0,0,0,0,0,0,,0,1,10,1,1,1,0,150,1,0,0,,12340,0,12894,1,1,12340
30860,0,0,0,0,0,Unbound Dryad,,,0,78,79,2,16,0,1,0.99206,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,7,0,30860,30860,0,0,0,1589,2649,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27572,1,1,12340
30861,0,0,0,0,0,Unbound Ancient,,,0,80,80,2,16,0,1.6,1.71429,1,1,20,1,0,4.6,2000,2000,1,1,2,32832,2048,0,0,4,256,30861,0,80007,0,0,0,0,SmartAI,0,1,3,5,1,1,0,0,1,0,0,,12340,0,27478,1,1,12340
30862,0,0,0,0,0,Unbound Ent,,,0,77,78,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,4,0,30862,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,10621,1,1,12340
30863,0,0,0,0,0,Shandaral Druid Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,6,0,30863,30863,0,0,0,600,1800,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,27364,1,1,51831
30863,0,0,0,0,0,Shandaral Druid Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,6,0,30863,30863,0,0,0,600,1800,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,1,27360,1,1,51831
30864,0,0,0,0,0,Shandaral Hunter Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,6,0,30864,30864,0,0,0,1750,5250,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,27365,1,1,51831
30864,0,0,0,0,0,Shandaral Hunter Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,6,0,30864,30864,0,0,0,1750,5250,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,1,27366,1,1,51831
30865,0,0,0,0,0,Shandaral Warrior Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,6,0,30865,30865,0,0,0,375,1125,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,27367,1,1,51831
30865,0,0,0,0,0,Shandaral Warrior Spirit,,,0,78,79,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,6,0,30865,30865,0,0,0,375,1125,SmartAI,0,1,1,1,1,1,0,0,1,-93,0,,12340,1,27368,1,1,51831
30866,0,0,0,0,0,Orgrim's Hammer Shadow-Warder,,,0,80,80,2,1978,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,8,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27361,1,1,12340
30866,0,0,0,0,0,Orgrim's Hammer Shadow-Warder,,,0,80,80,2,1978,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,8,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,1,27362,1,1,51831
30866,0,0,0,0,0,Orgrim's Hammer Shadow-Warder,,,0,80,80,2,1978,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,8,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,2,27363,1,1,51831
30867,0,0,0,0,0,Skybreaker Shield-Mage,,,0,80,80,2,1973,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,24365,1,1,51831
30867,0,0,0,0,0,Skybreaker Shield-Mage,,,0,80,80,2,1973,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,1,24552,1,1,51831
30867,0,0,0,0,0,Skybreaker Shield-Mage,,,0,80,80,2,1973,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,2,24553,1,1,51831
30867,0,0,0,0,0,Skybreaker Shield-Mage,,,0,80,80,2,1973,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,3,24554,1,1,51831
30868,0,0,0,0,0,Unbound Corrupter,,,0,78,79,2,16,0,1,0.99206,1,1,20,0,0,1,2000,2000,1,1,8,32768,2048,0,0,7,0,30868,30868,0,0,0,1584,2640,SmartAI,0,1,1,1.5,1,1,0,0,1,0,0,,12340,0,27358,1,1,12340
30869,0,0,0,0,0,Arzo Safeflight,Flight Master,,0,80,80,2,534,8192,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,25196,1,1,51831
30870,0,0,0,0,0,Herzo Safeflight,Flight Master,,0,80,80,2,714,8192,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,25197,1,1,51831
30871,0,0,0,0,0,Brigg Smallshanks,,,10009,80,80,2,35,3,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33024,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27375,1,1,51831
30872,0,0,0,0,0,Shadow Revenant,,,0,80,80,2,834,0,1,0.59524,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,4,0,30872,0,0,0,0,0,0,SmartAI,0,1,2,1,1,1,0,0,1,0,0,,12340,0,27390,1,1,12340
30873,0,0,0,0,0,Flame Revenant,,,0,80,80,2,834,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,4,0,30873,0,0,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,,12340,0,25680,1,1,12340
30874,0,0,0,0,0,Invulnerability Aura,,,0,80,80,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,11686,1,1,51831
30875,0,0,0,0,0,Tempest Revenant,,,0,80,80,2,834,0,1,0.59524,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,4,0,30875,0,0,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,,12340,0,26383,1,1,12340
30876,0,0,0,0,0,Earthbound Revenant,,,0,80,80,2,16,0,1,1.28571,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,512,30876,0,80103,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,,12340,0,27392,1,1,51831
30877,0,0,0,0,0,Water Revenant,,,0,80,80,2,16,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,4,0,30877,0,0,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,,12340,0,27391,1,1,51831
30878,0,0,0,0,0,Vesperon Controller,,,0,1,1,0,14,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,0,169,1,1,12340
30878,0,0,0,0,0,Vesperon Controller,,,0,1,1,0,14,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,1,11686,1,1,51831
30879,0,0,0,0,0,Planar Anomaly,,,0,80,80,2,14,0,1,1.42857,1,1,20,0,0,1,2000,2000,1,1,1,33685504,2048,8,0,10,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,144,1,0,0,,12340,0,28107,1,1,51831
30880,0,0,0,0,0,Find the Ancient Hero Kill Credit Bunny,,,0,1,1,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,1024,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,0,1126,1,1,12340
30880,0,0,0,0,0,Find the Ancient Hero Kill Credit Bunny,,,0,1,1,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,1024,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,1,17612,1,1,51831
30881,0,0,0,0,0,Servant of Hodir,,,0,60,76,2,2107,0,2.8,1.71429,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,6,1,1,1,0,171,1,0,0,,12340,0,24531,1,1,12340
30882,31539,0,0,0,0,Twilight Egg,,,0,80,80,2,103,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,10,1088,0,0,0,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,npc_twilight_summon,1,0,28014,1,1,51831
30883,0,0,0,0,0,Dalaran Prison Event Controller,,,0,70,70,1,1683,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,2,33554688,2048,0,0,10,1024,0,0,0,0,0,0,0,,0,1,1,1,1,2.25,0,0,1,0,0,,12340,0,11686,1,1,12340
30884,0,0,0,0,0,Iskalder,The Ancient Hero,,0,80,80,2,14,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,3,1,1,1,0,0,1,0,0,,12340,0,27397,1,1,51831
30885,0,0,0,0,0,Blazik Fireclaw,Water Vendor,,0,75,75,1,35,128,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,8,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,27398,1,1,51831
30886,0,0,0,0,0,Subjugated Iskalder,The Ancient Hero,,0,80,80,2,190,0,1,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,3,1,1,1,0,0,1,0,0,,12340,0,27397,1,1,51831
30887,0,0,0,0,0,Scourge Package,,,0,79,79,2,974,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,130,,12340,0,19725,1,1,12340
30887,0,0,0,0,0,Scourge Package,,,0,79,79,2,974,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,130,,12340,1,27204,1,1,51831
30888,0,0,0,0,0,QA Test Dummy 80 Hostile Low Damage,QA Punching Bag,,0,80,80,2,14,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,100,1,1,1,0,100,1,0,0,,12340,0,7550,1,1,51831
30889,0,0,0,0,0,Data Scan Target Bunny,,,0,80,80,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,1024,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,0,1126,1,1,12340
30889,0,0,0,0,0,Data Scan Target Bunny,,,0,80,80,2,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,1024,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,128,,12340,1,11686,1,1,51831
30890,31540,0,0,0,0,Twilight Whelp,,,0,81,81,2,103,0,1.6,1.42857,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,2,72,0,0,0,0,0,0,0,,0,1,5,1,1,1,0,150,1,0,0,npc_twilight_summon,1,0,19295,1,0,51831
30891,0,0,0,0,0,Blessed Banner of the Crusade,,,0,80,80,2,2140,0,1,1,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,npc_blessed_banner,12340,0,27399,1,1,12340
30892,31502,0,0,0,0,Portal Guardian,,,0,76,76,2,1720,0,0.88889,0.99206,1,1,20,1,0,7.5,2000,2000,1,1,1,0,2048,0,0,2,72,30892,0,70210,0,0,0,0,SmartAI,0,1,12,1,1,1,0,0,1,0,0,,12340,0,27474,1,1,51831
30893,31504,0,0,0,0,Portal Keeper,,,0,76,76,2,1720,0,0.88889,1.14286,1,1,20,1,0,7.5,2000,2000,1,1,2,0,2048,0,0,2,72,30893,0,70210,0,0,0,0,SmartAI,0,1,12,10,1,1,0,0,1,0,0,,12340,0,27473,1,1,51831
30894,0,0,0,0,0,Lithe Stalker,,,0,80,80,2,21,0,2,1.42857,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,30894,27533,0,0,0,800,2400,SmartAI,0,1,1,1,1,1,0,151,1,-93,0,,12340,0,25285,1,1,12340
